,num_to_shelf,sim_thresh,merge_sim_thresh,batch_size,eons,i,size,std,num,is_shuffle,classifications,class_centers,error
13298,6,0.93,0.87,32,50,69,2000,1.0,6,True,,,0.086208493176378
13299,6,0.93,0.87,32,50,69,2000,1.0,6,False,,,0.069419847723237
13300,10,0.93,0.87,32,50,69,2000,1.0,10,True,,,0.142671543068184
13301,10,0.93,0.87,32,50,69,2000,1.0,10,False,,,0.858441802838046
13302,20,0.93,0.87,32,50,69,2000,1.0,20,True,,,0.471247484153257
13303,20,0.93,0.87,32,50,69,2000,1.0,20,False,,,0.9569708065844981
13304,50,0.93,0.87,32,50,69,2000,1.0,50,True,,,1.29248915675929
13305,50,0.93,0.87,32,50,69,2000,1.0,50,False,,,1.476126998586029
13306,100,0.93,0.87,32,50,69,2000,1.0,100,True,,,3.121268501105022
13307,100,0.93,0.87,32,50,69,2000,1.0,100,False,,,3.346874062168352
13308,4,0.93,0.87,32,50,69,2000,1.2,4,True,,,0.09122878754886901
13309,4,0.93,0.87,32,50,69,2000,1.2,4,False,,,0.49444499744012205
13310,6,0.93,0.87,32,50,69,2000,1.2,6,True,,,0.10727864564700601
13311,6,0.93,0.87,32,50,69,2000,1.2,6,False,,,0.658994482596659
13312,10,0.93,0.87,32,50,69,2000,1.2,10,True,,,0.40110917481247504
13313,10,0.93,0.87,32,50,69,2000,1.2,10,False,,,1.247655799565172
13314,20,0.93,0.87,32,50,69,2000,1.2,20,True,,,0.5403107505232531
13315,20,0.93,0.87,32,50,69,2000,1.2,20,False,,,1.016374513354542
13316,50,0.93,0.87,32,50,69,2000,1.2,50,True,,,1.491315012384017
13317,50,0.93,0.87,32,50,69,2000,1.2,50,False,,,1.800415887919364
13318,100,0.93,0.87,32,50,69,2000,1.2,100,True,,,3.333227769676979
13319,100,0.93,0.87,32,50,69,2000,1.2,100,False,,,3.3362121916907412
13320,4,0.93,0.87,32,50,69,2000,1.5,4,True,,,0.09261450633372101
13321,4,0.93,0.87,32,50,69,2000,1.5,4,False,,,0.502362444885572
13322,6,0.93,0.87,32,50,69,2000,1.5,6,True,,,0.11186415891585501
13323,6,0.93,0.87,32,50,69,2000,1.5,6,False,,,1.160642009886257
13324,10,0.93,0.87,32,50,69,2000,1.5,10,True,,,0.248600506512642
13325,10,0.93,0.87,32,50,69,2000,1.5,10,False,,,1.184244340820571
13326,20,0.93,0.87,32,50,69,2000,1.5,20,True,,,0.57731731021431
13327,20,0.93,0.87,32,50,69,2000,1.5,20,False,,,0.865406351884563
13328,50,0.93,0.87,32,50,69,2000,1.5,50,True,,,1.603002412223446
13329,50,0.93,0.87,32,50,69,2000,1.5,50,False,,,1.766926279421957
13330,100,0.93,0.87,32,50,69,2000,1.5,100,True,,,3.200136218027448
13331,100,0.93,0.87,32,50,69,2000,1.5,100,False,,,3.279769754506831
13332,4,0.93,0.87,32,50,69,2000,2.0,4,True,,,0.10495804284894801
13333,4,0.93,0.87,32,50,69,2000,2.0,4,False,,,0.991148075001351
13334,6,0.93,0.87,32,50,69,2000,2.0,6,True,,,0.16450160139640302
13335,6,0.93,0.87,32,50,69,2000,2.0,6,False,,,1.05644756712893
13336,10,0.93,0.87,32,50,69,2000,2.0,10,True,,,0.515166787161475
13337,10,0.93,0.87,32,50,69,2000,2.0,10,False,,,1.013960826805448
13338,20,0.93,0.87,32,50,69,2000,2.0,20,True,,,0.7283250873704901
13339,20,0.93,0.87,32,50,69,2000,2.0,20,False,,,0.8556992828647161
13340,50,0.93,0.87,32,50,69,2000,2.0,50,True,,,1.8118546778710352
13341,50,0.93,0.87,32,50,69,2000,2.0,50,False,,,1.65047722088577
13342,100,0.93,0.87,32,50,69,2000,2.0,100,True,,,3.313730839867394
13343,100,0.93,0.87,32,50,69,2000,2.0,100,False,,,3.118311910836045
13344,4,0.93,0.87,32,64,69,10000,1.0,4,True,,,0.032403158991726
13345,4,0.93,0.87,32,64,69,10000,1.0,4,False,,,0.036789454273964003
13346,6,0.93,0.87,32,64,69,10000,1.0,6,True,,,0.103737011400163
13347,6,0.93,0.87,32,64,69,10000,1.0,6,False,,,0.16307011617431702
13348,10,0.93,0.87,32,64,69,10000,1.0,10,True,,,0.12815815351721901
13349,10,0.93,0.87,32,64,69,10000,1.0,10,False,,,0.47875753898413104
13350,20,0.93,0.87,32,64,69,10000,1.0,20,True,,,0.39576420808036306
13351,20,0.93,0.87,32,64,69,10000,1.0,20,False,,,0.549894915223149
13352,50,0.93,0.87,32,64,69,10000,1.0,50,True,,,1.138159460366008
13353,50,0.93,0.87,32,64,69,10000,1.0,50,False,,,1.484436929054479
13354,100,0.93,0.87,32,64,69,10000,1.0,100,True,,,2.872627688759156
13355,100,0.93,0.87,32,64,69,10000,1.0,100,False,,,2.759979409130976
13356,4,0.93,0.87,32,64,69,10000,1.2,4,True,,,0.042153249618054
13357,4,0.93,0.87,32,64,69,10000,1.2,4,False,,,0.045040985756972005
13358,6,0.93,0.87,32,64,69,10000,1.2,6,True,,,0.110292493994288
13359,6,0.93,0.87,32,64,69,10000,1.2,6,False,,,0.17103416236690802
13360,10,0.93,0.87,32,64,69,10000,1.2,10,True,,,0.131265187321188
13361,10,0.93,0.87,32,64,69,10000,1.2,10,False,,,0.49728223746062006
13362,20,0.93,0.87,32,64,69,10000,1.2,20,True,,,0.505206372802479
13363,20,0.93,0.87,32,64,69,10000,1.2,20,False,,,0.620816280277616
13364,50,0.93,0.87,32,64,69,10000,1.2,50,True,,,1.290486862761744
13365,50,0.93,0.87,32,64,69,10000,1.2,50,False,,,1.523042056925798
13366,100,0.93,0.87,32,64,69,10000,1.2,100,True,,,2.849416252829681
13367,100,0.93,0.87,32,64,69,10000,1.2,100,False,,,2.76944891715439
13368,4,0.93,0.87,32,64,69,10000,1.5,4,True,,,0.075884304339456
13369,4,0.93,0.87,32,64,69,10000,1.5,4,False,,,0.05650415487227801
13370,6,0.93,0.87,32,64,69,10000,1.5,6,True,,,0.127291385346625
13371,6,0.93,0.87,32,64,69,10000,1.5,6,False,,,0.16686065734435201
13372,10,0.93,0.87,32,64,69,10000,1.5,10,True,,,0.18884847375934302
13373,10,0.93,0.87,32,64,69,10000,1.5,10,False,,,0.5505842674325361
13374,20,0.93,0.87,32,64,69,10000,1.5,20,True,,,0.65805649275514
13375,20,0.93,0.87,32,64,69,10000,1.5,20,False,,,0.684219992075723
13376,50,0.93,0.87,32,64,69,10000,1.5,50,True,,,1.5224000348654432
13377,50,0.93,0.87,32,64,69,10000,1.5,50,False,,,1.7163474212421672
13378,100,0.93,0.87,32,64,69,10000,1.5,100,True,,,2.933727553009777
13379,100,0.93,0.87,32,64,69,10000,1.5,100,False,,,2.886362393603741
13380,4,0.93,0.87,32,64,69,10000,2.0,4,True,,,0.07756271161384101
13381,4,0.93,0.87,32,64,69,10000,2.0,4,False,,,0.44721529717573205
13382,6,0.93,0.87,32,64,69,10000,2.0,6,True,,,0.14200657818856902
13383,6,0.93,0.87,32,64,69,10000,2.0,6,False,,,0.32440517985183404
13384,10,0.93,0.87,32,64,69,10000,2.0,10,True,,,0.44439252140080604
13385,10,0.93,0.87,32,64,69,10000,2.0,10,False,,,0.543650663102466
13386,20,0.93,0.87,32,64,69,10000,2.0,20,True,,,0.7365334289510661
13387,20,0.93,0.87,32,64,69,10000,2.0,20,False,,,0.8959074006613311
13388,50,0.93,0.87,32,64,69,10000,2.0,50,True,,,1.601170258570607
13389,50,0.93,0.87,32,64,69,10000,2.0,50,False,,,1.450082231341665
13390,100,0.93,0.87,32,64,69,10000,2.0,100,True,,,2.957810179094345
13391,100,0.93,0.87,32,64,69,10000,2.0,100,False,,,2.713683290498331
13392,4,0.93,0.87,32,64,69,50000,1.0,4,True,,,0.031831048914721
13393,4,0.93,0.87,32,64,69,50000,1.0,4,False,,,0.035938962008754
13394,6,0.93,0.87,32,64,69,50000,1.0,6,True,,,0.09047614175518001
13395,6,0.93,0.87,32,64,69,50000,1.0,6,False,,,0.16497367804714902
13396,10,0.93,0.87,32,64,69,50000,1.0,10,True,,,0.095570740228043
13397,10,0.93,0.87,32,64,69,50000,1.0,10,False,,,0.277833272884603
13398,20,0.93,0.87,32,64,69,50000,1.0,20,True,,,0.397109832697061
13399,20,0.93,0.87,32,64,69,50000,1.0,20,False,,,0.583979358656309
13400,50,0.93,0.87,32,64,69,50000,1.0,50,True,,,1.128993676371987
13401,50,0.93,0.87,32,64,69,50000,1.0,50,False,,,1.45999105431181
13402,100,0.93,0.87,32,64,69,50000,1.0,100,True,,,2.617928185880004
13403,100,0.93,0.87,32,64,69,50000,1.0,100,False,,,2.606511585393701
13404,4,0.93,0.87,32,64,69,50000,1.2,4,True,,,0.042919163542447
13405,4,0.93,0.87,32,64,69,50000,1.2,4,False,,,0.044132125042282006
13406,6,0.93,0.87,32,64,69,50000,1.2,6,True,,,0.100123639458602
13407,6,0.93,0.87,32,64,69,50000,1.2,6,False,,,0.17452398599377802
13408,10,0.93,0.87,32,64,69,50000,1.2,10,True,,,0.08280264483001801
13409,10,0.93,0.87,32,64,69,50000,1.2,10,False,,,0.26230025415039604
13410,20,0.93,0.87,32,64,69,50000,1.2,20,True,,,0.421111552169297
13411,20,0.93,0.87,32,64,69,50000,1.2,20,False,,,0.708613428461041
13412,50,0.93,0.87,32,64,69,50000,1.2,50,True,,,1.2387842864747771
13413,50,0.93,0.87,32,64,69,50000,1.2,50,False,,,1.442007931162043
13414,100,0.93,0.87,32,64,69,50000,1.2,100,True,,,2.8690808999334543
13415,100,0.93,0.87,32,64,69,50000,1.2,100,False,,,2.7404430027362663
13416,4,0.93,0.87,32,64,69,50000,1.5,4,True,,,0.053381656399362
13417,4,0.93,0.87,32,64,69,50000,1.5,4,False,,,0.45332289139270204
13418,6,0.93,0.87,32,64,69,50000,1.5,6,True,,,0.103361190403274
13419,6,0.93,0.87,32,64,69,50000,1.5,6,False,,,0.15754218188917501
13420,10,0.93,0.87,32,64,69,50000,1.5,10,True,,,0.13777102414651302
13421,10,0.93,0.87,32,64,69,50000,1.5,10,False,,,0.30440921605507004
13422,20,0.93,0.87,32,64,69,50000,1.5,20,True,,,0.636146295426265
13423,20,0.93,0.87,32,64,69,50000,1.5,20,False,,,0.749022399595852
13424,50,0.93,0.87,32,64,69,50000,1.5,50,True,,,1.473446905223782
13425,50,0.93,0.87,32,64,69,50000,1.5,50,False,,,1.679365376969583
13426,100,0.93,0.87,32,64,69,50000,1.5,100,True,,,3.106011488779903
13427,100,0.93,0.87,32,64,69,50000,1.5,100,False,,,2.859574343958862
13428,4,0.93,0.87,32,64,69,50000,2.0,4,True,,,0.071028431491976
13429,4,0.93,0.87,32,64,69,50000,2.0,4,False,,,0.42456856341542404
13430,6,0.93,0.87,32,64,69,50000,2.0,6,True,,,0.138288747169718
13431,6,0.93,0.87,32,64,69,50000,2.0,6,False,,,0.19365149422989902
13432,10,0.93,0.87,32,64,69,50000,2.0,10,True,,,0.31360614898468503
13433,10,0.93,0.87,32,64,69,50000,2.0,10,False,,,0.551192135960987
13434,20,0.93,0.87,32,64,69,50000,2.0,20,True,,,0.7480849390321921
13435,20,0.93,0.87,32,64,69,50000,2.0,20,False,,,0.7831651539078051
13436,50,0.93,0.87,32,64,69,50000,2.0,50,True,,,1.699187298924287
13437,50,0.93,0.87,32,64,69,50000,2.0,50,False,,,1.5676413310615671
13438,100,0.93,0.87,32,64,69,50000,2.0,100,True,,,2.941660072228329
13439,100,0.93,0.87,32,64,69,50000,2.0,100,False,,,2.707857670847907
13440,4,0.93,0.87,32,25,70,1000,1.0,4,True,,,0.024496281694180003
13441,4,0.93,0.87,32,25,70,1000,1.0,4,False,,,0.022565260007003003
13442,6,0.93,0.87,32,25,70,1000,1.0,6,True,,,0.174898179783222
13443,6,0.93,0.87,32,25,70,1000,1.0,6,False,,,0.42006057089963206
13444,10,0.93,0.87,32,25,70,1000,1.0,10,True,,,0.10364378567332201
13445,10,0.93,0.87,32,25,70,1000,1.0,10,False,,,0.259001671187915
13446,20,0.93,0.87,32,25,70,1000,1.0,20,True,,,0.48630598395009705
13447,20,0.93,0.87,32,25,70,1000,1.0,20,False,,,0.442226719808533
13448,50,0.93,0.87,32,25,70,1000,1.0,50,True,,,1.481282241562409
13449,50,0.93,0.87,32,25,70,1000,1.0,50,False,,,1.571656878129756
13450,100,0.93,0.87,32,25,70,1000,1.0,100,True,,,3.234226713863083
13451,100,0.93,0.87,32,25,70,1000,1.0,100,False,,,3.343946596507192
13452,4,0.93,0.87,32,25,70,1000,1.2,4,True,,,0.023076248190736
13453,4,0.93,0.87,32,25,70,1000,1.2,4,False,,,0.5917279587995941
13454,6,0.93,0.87,32,25,70,1000,1.2,6,True,,,0.18813928812226602
13455,6,0.93,0.87,32,25,70,1000,1.2,6,False,,,0.725380498574958
13456,10,0.93,0.87,32,25,70,1000,1.2,10,True,,,0.547913766547628
13457,10,0.93,0.87,32,25,70,1000,1.2,10,False,,,0.30883491553750403
13458,20,0.93,0.87,32,25,70,1000,1.2,20,True,,,0.49829419037090306
13459,20,0.93,0.87,32,25,70,1000,1.2,20,False,,,0.7431046491391631
13460,50,0.93,0.87,32,25,70,1000,1.2,50,True,,,1.568722028043804
13461,50,0.93,0.87,32,25,70,1000,1.2,50,False,,,1.733882803545181
13462,100,0.93,0.87,32,25,70,1000,1.2,100,True,,,3.4411735992609
13463,100,0.93,0.87,32,25,70,1000,1.2,100,False,,,3.431328477682673
13464,4,0.93,0.87,32,25,70,1000,1.5,4,True,,,0.025967719729264004
13465,4,0.93,0.87,32,25,70,1000,1.5,4,False,,,1.0851828671552881
13466,6,0.93,0.87,32,25,70,1000,1.5,6,True,,,0.10184114296251201
13467,6,0.93,0.87,32,25,70,1000,1.5,6,False,,,0.6460492543167821
13468,10,0.93,0.87,32,25,70,1000,1.5,10,True,,,0.30733395218944204
13469,10,0.93,0.87,32,25,70,1000,1.5,10,False,,,0.970706248056012
13470,20,0.93,0.87,32,25,70,1000,1.5,20,True,,,0.753638355779628
13471,20,0.93,0.87,32,25,70,1000,1.5,20,False,,,1.079772405099475
13472,50,0.93,0.87,32,25,70,1000,1.5,50,True,,,1.827568745168946
13473,50,0.93,0.87,32,25,70,1000,1.5,50,False,,,1.8154421157527092
13474,100,0.93,0.87,32,25,70,1000,1.5,100,True,,,3.562687973185635
13475,100,0.93,0.87,32,25,70,1000,1.5,100,False,,,3.759122017524927
13476,4,0.93,0.87,32,25,70,1000,2.0,4,True,,,0.044727257008842
13477,4,0.93,0.87,32,25,70,1000,2.0,4,False,,,0.9540781691477661
13478,6,0.93,0.87,32,25,70,1000,2.0,6,True,,,0.150872313038055
13479,6,0.93,0.87,32,25,70,1000,2.0,6,False,,,0.6035588099923971
13480,10,0.93,0.87,32,25,70,1000,2.0,10,True,,,0.477753596559075
13481,10,0.93,0.87,32,25,70,1000,2.0,10,False,,,0.76459029627434
13482,20,0.93,0.87,32,25,70,1000,2.0,20,True,,,0.880095171857702
13483,20,0.93,0.87,32,25,70,1000,2.0,20,False,,,1.112455659345081
13484,50,0.93,0.87,32,25,70,1000,2.0,50,True,,,1.877166766380397
13485,50,0.93,0.87,32,25,70,1000,2.0,50,False,,,1.7557490115670231
13486,100,0.93,0.87,32,25,70,1000,2.0,100,True,,,3.8311558159919312
13487,100,0.93,0.87,32,25,70,1000,2.0,100,False,,,3.649099191509632
13488,4,0.93,0.87,32,50,70,2000,1.0,4,True,,,0.011357236671100002
13489,4,0.93,0.87,32,50,70,2000,1.0,4,False,,,0.601847306370458
13490,6,0.93,0.87,32,50,70,2000,1.0,6,True,,,0.030008898540709
13491,6,0.93,0.87,32,50,70,2000,1.0,6,False,,,0.256216832211248
13492,10,0.93,0.87,32,50,70,2000,1.0,10,True,,,0.214007249434312
13493,10,0.93,0.87,32,50,70,2000,1.0,10,False,,,0.5947329407543801
13494,20,0.93,0.87,32,50,70,2000,1.0,20,True,,,0.35926393534932405
13495,20,0.93,0.87,32,50,70,2000,1.0,20,False,,,0.7249125099417081
13496,50,0.93,0.87,32,50,70,2000,1.0,50,True,,,1.547866471422585
13497,50,0.93,0.87,32,50,70,2000,1.0,50,False,,,1.6215208071159761
13498,100,0.93,0.87,32,50,70,2000,1.0,100,True,,,2.9307306582004093
13499,100,0.93,0.87,32,50,70,2000,1.0,100,False,,,2.9073332168918102
13500,4,0.93,0.87,32,50,70,2000,1.2,4,True,,,0.013441779948349001
13501,4,0.93,0.87,32,50,70,2000,1.2,4,False,,,0.590196741937379
13502,6,0.93,0.87,32,50,70,2000,1.2,6,True,,,0.039218791835816
13503,6,0.93,0.87,32,50,70,2000,1.2,6,False,,,0.433866422602174
13504,10,0.93,0.87,32,50,70,2000,1.2,10,True,,,0.142686598398981
13505,10,0.93,0.87,32,50,70,2000,1.2,10,False,,,0.355246276275727
13506,20,0.93,0.87,32,50,70,2000,1.2,20,True,,,0.47598407040446805
13507,20,0.93,0.87,32,50,70,2000,1.2,20,False,,,0.835039459110521
13508,50,0.93,0.87,32,50,70,2000,1.2,50,True,,,1.5482504529185581
13509,50,0.93,0.87,32,50,70,2000,1.2,50,False,,,1.614460844982212
13510,100,0.93,0.87,32,50,70,2000,1.2,100,True,,,3.253058647399632
13511,100,0.93,0.87,32,50,70,2000,1.2,100,False,,,3.193603835677931
13512,4,0.93,0.87,32,50,70,2000,1.5,4,True,,,0.019149534542473
13513,4,0.93,0.87,32,50,70,2000,1.5,4,False,,,0.33737489091155703
13514,6,0.93,0.87,32,50,70,2000,1.5,6,True,,,0.064162181613116
13515,6,0.93,0.87,32,50,70,2000,1.5,6,False,,,0.417251974796635
13516,10,0.93,0.87,32,50,70,2000,1.5,10,True,,,0.136490929547081
13517,10,0.93,0.87,32,50,70,2000,1.5,10,False,,,0.9876617004640371
13518,20,0.93,0.87,32,50,70,2000,1.5,20,True,,,0.6228287665191511
13519,20,0.93,0.87,32,50,70,2000,1.5,20,False,,,0.997806460083247
13520,50,0.93,0.87,32,50,70,2000,1.5,50,True,,,1.831928026380259
13521,50,0.93,0.87,32,50,70,2000,1.5,50,False,,,1.7887199650232972
13522,100,0.93,0.87,32,50,70,2000,1.5,100,True,,,3.557844698685384
13523,100,0.93,0.87,32,50,70,2000,1.5,100,False,,,3.278567337490374
13524,4,0.93,0.87,32,50,70,2000,2.0,4,True,,,0.053993220625445
13525,4,0.93,0.87,32,50,70,2000,2.0,4,False,,,0.5250351043699121
13526,6,0.93,0.87,32,50,70,2000,2.0,6,True,,,0.16794974705348
13527,6,0.93,0.87,32,50,70,2000,2.0,6,False,,,0.389283692127579
13528,10,0.93,0.87,32,50,70,2000,2.0,10,True,,,0.269709525781335
13529,10,0.93,0.87,32,50,70,2000,2.0,10,False,,,1.045898715926695
13530,20,0.93,0.87,32,50,70,2000,2.0,20,True,,,0.7776834691774811
13531,20,0.93,0.87,32,50,70,2000,2.0,20,False,,,1.2148209146046471
13532,50,0.93,0.87,32,50,70,2000,2.0,50,True,,,1.768069396625175
13533,50,0.93,0.87,32,50,70,2000,2.0,50,False,,,1.954793195678625
13534,100,0.93,0.87,32,50,70,2000,2.0,100,True,,,3.555958294091989
13535,100,0.93,0.87,32,50,70,2000,2.0,100,False,,,3.462829483223168
13536,4,0.93,0.87,32,64,70,10000,1.0,4,True,,,0.0045311119125320005
13537,4,0.93,0.87,32,64,70,10000,1.0,4,False,,,0.004536599139984001
13538,6,0.93,0.87,32,64,70,10000,1.0,6,True,,,0.025944858789810003
13539,6,0.93,0.87,32,64,70,10000,1.0,6,False,,,0.031274109102820004
13540,10,0.93,0.87,32,64,70,10000,1.0,10,True,,,0.038313371096517
13541,10,0.93,0.87,32,64,70,10000,1.0,10,False,,,0.390568900474689
13542,20,0.93,0.87,32,64,70,10000,1.0,20,True,,,0.211824148865374
13543,20,0.93,0.87,32,64,70,10000,1.0,20,False,,,0.439587336365283
13544,50,0.93,0.87,32,64,70,10000,1.0,50,True,,,1.207231387791378
13545,50,0.93,0.87,32,64,70,10000,1.0,50,False,,,1.395442044032274
13546,100,0.93,0.87,32,64,70,10000,1.0,100,True,,,2.654548963504198
13547,100,0.93,0.87,32,64,70,10000,1.0,100,False,,,2.780270694947972
13548,4,0.93,0.87,32,64,70,10000,1.2,4,True,,,0.005213517502219001
13549,4,0.93,0.87,32,64,70,10000,1.2,4,False,,,0.006667109876435
13550,6,0.93,0.87,32,64,70,10000,1.2,6,True,,,0.030225335811696
13551,6,0.93,0.87,32,64,70,10000,1.2,6,False,,,0.153033232337719
13552,10,0.93,0.87,32,64,70,10000,1.2,10,True,,,0.046146335800892
13553,10,0.93,0.87,32,64,70,10000,1.2,10,False,,,0.383483746592839
13554,20,0.93,0.87,32,64,70,10000,1.2,20,True,,,0.371604316510918
13555,20,0.93,0.87,32,64,70,10000,1.2,20,False,,,0.45566131076007504
13556,50,0.93,0.87,32,64,70,10000,1.2,50,True,,,1.398610458423316
13557,50,0.93,0.87,32,64,70,10000,1.2,50,False,,,1.735392521624684
13558,100,0.93,0.87,32,64,70,10000,1.2,100,True,,,2.757646364521809
13559,100,0.93,0.87,32,64,70,10000,1.2,100,False,,,2.997635244048886
13560,4,0.93,0.87,32,64,70,10000,1.5,4,True,,,0.007485187788630001
13561,4,0.93,0.87,32,64,70,10000,1.5,4,False,,,0.043860795101139
13562,6,0.93,0.87,32,64,70,10000,1.5,6,True,,,0.090309264126662
13563,6,0.93,0.87,32,64,70,10000,1.5,6,False,,,0.14838784746883002
13564,10,0.93,0.87,32,64,70,10000,1.5,10,True,,,0.146133415896703
13565,10,0.93,0.87,32,64,70,10000,1.5,10,False,,,0.31578988261060104
13566,20,0.93,0.87,32,64,70,10000,1.5,20,True,,,0.708561056535291
13567,20,0.93,0.87,32,64,70,10000,1.5,20,False,,,0.577938922032153
13568,50,0.93,0.87,32,64,70,10000,1.5,50,True,,,1.764010157074603
13569,50,0.93,0.87,32,64,70,10000,1.5,50,False,,,1.903038714748086
13570,100,0.93,0.87,32,64,70,10000,1.5,100,True,,,3.37252942029738
13571,100,0.93,0.87,32,64,70,10000,1.5,100,False,,,2.9519668450020093
13572,4,0.93,0.87,32,64,70,10000,2.0,4,True,,,0.018252075392710003
13573,4,0.93,0.87,32,64,70,10000,2.0,4,False,,,0.054811995482975
13574,6,0.93,0.87,32,64,70,10000,2.0,6,True,,,0.10102529606926301
13575,6,0.93,0.87,32,64,70,10000,2.0,6,False,,,0.223694924484573
13576,10,0.93,0.87,32,64,70,10000,2.0,10,True,,,0.19607827705760403
13577,10,0.93,0.87,32,64,70,10000,2.0,10,False,,,0.576261121880385
13578,20,0.93,0.87,32,64,70,10000,2.0,20,True,,,0.823809551730817
13579,20,0.93,0.87,32,64,70,10000,2.0,20,False,,,0.781288487881303
13580,50,0.93,0.87,32,64,70,10000,2.0,50,True,,,1.8811750766587072
13581,50,0.93,0.87,32,64,70,10000,2.0,50,False,,,1.954920958770293
13582,100,0.93,0.87,32,64,70,10000,2.0,100,True,,,3.161853673798066
13583,100,0.93,0.87,32,64,70,10000,2.0,100,False,,,3.021000447367119
13584,4,0.93,0.87,32,64,70,50000,1.0,4,True,,,0.00170668335633
13585,4,0.93,0.87,32,64,70,50000,1.0,4,False,,,0.001877495895584
13586,6,0.93,0.87,32,64,70,50000,1.0,6,True,,,0.010721741694535
13587,6,0.93,0.87,32,64,70,50000,1.0,6,False,,,0.13487646653700902
13588,10,0.93,0.87,32,64,70,50000,1.0,10,True,,,0.021648757212033003
13589,10,0.93,0.87,32,64,70,50000,1.0,10,False,,,0.37028984206985605
13590,20,0.93,0.87,32,64,70,50000,1.0,20,True,,,0.30466384446454103
13591,20,0.93,0.87,32,64,70,50000,1.0,20,False,,,0.48640338333070904
13592,50,0.93,0.87,32,64,70,50000,1.0,50,True,,,1.015920711812588
13593,50,0.93,0.87,32,64,70,50000,1.0,50,False,,,1.573208137473188
13594,100,0.93,0.87,32,64,70,50000,1.0,100,True,,,2.582633107814282
13595,100,0.93,0.87,32,64,70,50000,1.0,100,False,,,2.902880692159152
13596,4,0.93,0.87,32,64,70,50000,1.2,4,True,,,0.002066809971942
13597,4,0.93,0.87,32,64,70,50000,1.2,4,False,,,0.34737135082893
13598,6,0.93,0.87,32,64,70,50000,1.2,6,True,,,0.020953455531173
13599,6,0.93,0.87,32,64,70,50000,1.2,6,False,,,0.13639201741731902
13600,10,0.93,0.87,32,64,70,50000,1.2,10,True,,,0.170890843861445
13601,10,0.93,0.87,32,64,70,50000,1.2,10,False,,,0.359531618662283
13602,20,0.93,0.87,32,64,70,50000,1.2,20,True,,,0.369301254469586
13603,20,0.93,0.87,32,64,70,50000,1.2,20,False,,,0.640107981368627
13604,50,0.93,0.87,32,64,70,50000,1.2,50,True,,,1.371145118520277
13605,50,0.93,0.87,32,64,70,50000,1.2,50,False,,,1.557771304609067
13606,100,0.93,0.87,32,64,70,50000,1.2,100,True,,,2.780679312243541
13607,100,0.93,0.87,32,64,70,50000,1.2,100,False,,,3.035416560677816
13608,4,0.93,0.87,32,64,70,50000,1.5,4,True,,,0.0029715820358610003
13609,4,0.93,0.87,32,64,70,50000,1.5,4,False,,,0.0063578779707830005
13610,6,0.93,0.87,32,64,70,50000,1.5,6,True,,,0.026183798047985003
13611,6,0.93,0.87,32,64,70,50000,1.5,6,False,,,0.136775570736535
13612,10,0.93,0.87,32,64,70,50000,1.5,10,True,,,0.077372674055054
13613,10,0.93,0.87,32,64,70,50000,1.5,10,False,,,0.336721661477324
13614,20,0.93,0.87,32,64,70,50000,1.5,20,True,,,0.520981042887208
13615,20,0.93,0.87,32,64,70,50000,1.5,20,False,,,0.8766081331449681
13616,50,0.93,0.87,32,64,70,50000,1.5,50,True,,,1.688944291968868
13617,50,0.93,0.87,32,64,70,50000,1.5,50,False,,,1.7137559412294872
13618,100,0.93,0.87,32,64,70,50000,1.5,100,True,,,2.996411034310282
13619,100,0.93,0.87,32,64,70,50000,1.5,100,False,,,2.77988899891453
13620,4,0.93,0.87,32,64,70,50000,2.0,4,True,,,0.006390090147754
13621,4,0.93,0.87,32,64,70,50000,2.0,4,False,,,0.32982981710020404
13622,6,0.93,0.87,32,64,70,50000,2.0,6,True,,,0.052711722293134006
13623,6,0.93,0.87,32,64,70,50000,2.0,6,False,,,0.141252241450242
13624,10,0.93,0.87,32,64,70,50000,2.0,10,True,,,0.244049470808498
13625,10,0.93,0.87,32,64,70,50000,2.0,10,False,,,0.321872557574272
13626,20,0.93,0.87,32,64,70,50000,2.0,20,True,,,0.728707656875579
13627,20,0.93,0.87,32,64,70,50000,2.0,20,False,,,0.8654876199631971
13628,50,0.93,0.87,32,64,70,50000,2.0,50,True,,,1.828314483739141
13629,50,0.93,0.87,32,64,70,50000,2.0,50,False,,,1.6369555197816692
13630,100,0.93,0.87,32,64,70,50000,2.0,100,True,,,2.904265245167041
13631,100,0.93,0.87,32,64,70,50000,2.0,100,False,,,3.050447315354385
13632,4,0.93,0.87,32,25,71,1000,1.0,4,True,,,0.010848324011485002
13633,4,0.93,0.87,32,25,71,1000,1.0,4,False,,,0.307671812863179
13634,6,0.93,0.87,32,25,71,1000,1.0,6,True,,,0.06576591091033601
13635,6,0.93,0.87,32,25,71,1000,1.0,6,False,,,0.6622612226945841
13636,10,0.93,0.87,32,25,71,1000,1.0,10,True,,,0.13153997506825701
13637,10,0.93,0.87,32,25,71,1000,1.0,10,False,,,0.6747901082698471
13638,20,0.93,0.87,32,25,71,1000,1.0,20,True,,,0.5521455758754741
13639,20,0.93,0.87,32,25,71,1000,1.0,20,False,,,0.783936979093619
13640,50,0.93,0.87,32,25,71,1000,1.0,50,True,,,1.45901745016264
13641,50,0.93,0.87,32,25,71,1000,1.0,50,False,,,1.369532830038363
13642,100,0.93,0.87,32,25,71,1000,1.0,100,True,,,3.511903131008552
